,winDiff,pk,coverage,purity,recall,precision,episode,season
affinity,0.383,0.012,0.65,0.901,0.053,0.092,7,2
affinity,1.849,0.931,0.953,0.971,0.044,0.929,7,2
affinity,0.576,0.4,0.953,0.971,0.115,0.071,7,2
KMeans,0.578,0.008,0.605,0.932,0.035,0.042,8,2
KMeans,0.188,0.101,0.917,0.967,0.922,0.972,8,2
KMeans,0.885,0.357,0.917,0.967,0.227,0.091,8,2
KMeans,0.064,0.003,0.622,0.938,0.032,0.047,8,2
KMeans,0.188,0.104,0.923,0.967,0.923,0.967,8,2
KMeans,0.82,0.36,0.923,0.967,0.091,0.039,8,2
KMeans,0.119,0.012,0.581,0.893,0.022,0.037,8,2
KMeans,1.782,0.909,0.924,0.967,0.069,0.88,8,2
KMeans,0.851,0.42,0.924,0.967,0.273,0.12,8,2
specteral,0.057,0.002,0.56,0.973,0.034,0.046,8,2
specteral,0.2,0.116,0.905,0.967,0.908,0.97,8,2
specteral,1.043,0.36,0.905,0.967,0.182,0.063,8,2
specteral,0.113,0.003,0.483,0.97,0.03,0.041,8,2
specteral,0.215,0.127,0.894,0.967,0.897,0.97,8,2
specteral,1.217,0.379,0.894,0.967,0.182,0.057,8,2
specteral,0.874,0.027,0.478,0.962,0.015,0.025,8,2
specteral,1.712,0.862,0.89,0.967,0.111,0.973,8,2
specteral,1.317,0.414,0.89,0.967,0.091,0.027,8,2
affinity,4.082,0.148,0.914,0.738,0.043,0.017,8,2
affinity,0.082,0.041,0.98,0.967,0.986,0.972,8,2
affinity,0.368,0.303,0.98,0.967,0.182,0.308,8,2
affinity,0.363,0.018,0.791,0.88,0.018,0.045,8,2
affinity,0.121,0.062,0.959,0.967,0.964,0.972,8,2
affinity,0.418,0.315,0.959,0.967,0.182,0.148,8,2
affinity,1.025,0.008,0.802,0.887,0.258,0.283,8,2
affinity,1.855,0.939,0.961,0.967,0.034,0.846,8,2
affinity,0.378,0.289,0.961,0.967,0.182,0.154,8,2
KMeans,0.103,0.01,0.594,0.96,0.029,0.019,1,3
KMeans,0.156,0.086,0.932,0.976,0.934,0.977,1,3
KMeans,0.983,0.383,0.932,0.976,0.136,0.049,1,3
KMeans,0.12,0.012,0.464,0.961,0.027,0.017,1,3
KMeans,0.163,0.085,0.929,0.976,0.933,0.98,1,3
KMeans,1.033,0.428,0.929,0.976,0.227,0.078,1,3
KMeans,0.156,0.017,0.544,0.961,0.026,0.018,1,3
KMeans,1.804,0.911,0.927,0.976,0.071,0.939,1,3
KMeans,1.089,0.423,0.927,0.976,0.182,0.061,1,3
specteral,0.443,0.053,0.566,0.968,0.031,0.039,1,3
specteral,0.174,0.091,0.918,0.976,0.924,0.982,1,3
specteral,1.32,0.419,0.918,0.976,0.318,0.095,1,3
specteral,0.452,0.054,0.501,0.97,0.023,0.025,1,3
specteral,0.176,0.096,0.913,0.976,0.919,0.982,1,3
specteral,1.37,0.407,0.913,0.976,0.318,0.09,1,3
specteral,0.165,0.018,0.492,0.969,0.02,0.013,1,3
specteral,1.773,0.901,0.91,0.976,0.084,0.914,1,3
specteral,1.448,0.427,0.91,0.976,0.318,0.086,1,3
affinity,0.389,0.046,0.755,0.941,0.087,0.105,1,3
affinity,0.091,0.049,0.967,0.976,0.97,0.979,1,3
affinity,0.46,0.319,0.967,0.976,0.182,0.133,1,3
affinity,0.613,0.08,0.694,0.949,0.049,0.054,1,3
affinity,0.094,0.051,0.96,0.976,0.966,0.981,1,3
affinity,0.485,0.327,0.96,0.976,0.273,0.167,1,3
affinity,0.38,0.045,0.699,0.954,0.039,0.05,1,3
affinity,1.869,0.943,0.959,0.976,0.038,0.892,1,3
affinity,0.499,0.319,0.959,0.976,0.182,0.108,1,3
KMeans,0.438,0.03,0.555,0.946,0.011,0.014,2,3
KMeans,0.176,0.096,0.919,0.973,0.923,0.977,2,3
KMeans,1.078,0.373,0.919,0.973,0.217,0.072,2,3
KMeans,0.157,0.006,0.597,0.938,0.037,0.047,2,3
KMeans,0.153,0.083,0.932,0.973,0.936,0.977,2,3
KMeans,0.849,0.35,0.932,0.973,0.217,0.086,2,3
KMeans,0.409,0.016,0.652,0.951,0.03,0.042,2,3
KMeans,1.805,0.91,0.929,0.973,0.069,0.95,2,3
KMeans,0.899,0.317,0.929,0.973,0.13,0.05,2,3
specteral,0.409,0.016,0.61,0.971,0.018,0.028,2,3
specteral,0.181,0.101,0.914,0.973,0.918,0.977,2,3
specteral,1.178,0.353,0.914,0.973,0.217,0.068,2,3
specteral,0.402,0.027,0.573,0.951,0.013,0.018,2,3
specteral,0.2,0.115,0.91,0.973,0.908,0.972,2,3
specteral,1.275,0.362,0.91,0.973,0.043,0.013,2,3
specteral,0.599,0.03,0.529,0.964,0.01,0.015,2,3
specteral,1.751,0.882,0.902,0.973,0.097,0.964,2,3
specteral,1.396,0.378,0.902,0.973,0.13,0.036,2,3
affinity,0.787,0.045,0.794,0.82,0.114,0.148,2,3
affinity,0.099,0.049,0.971,0.973,0.973,0.976,2,3
affinity,0.424,0.361,0.971,0.973,0.13,0.12,2,3
affinity,0.74,0.035,0.706,0.89,0.03,0.052,2,3
affinity,0.118,0.067,0.96,0.973,0.959,0.972,2,3
affinity,0.465,0.341,0.96,0.973,0.0,0.0,2,3
affinity,0.384,0.015,0.705,0.92,0.21,0.218,2,3
affinity,1.864,0.937,0.959,0.973,0.04,0.943,2,3
affinity,0.455,0.345,0.959,0.973,0.087,0.057,2,3
KMeans,0.564,0.057,0.529,0.945,0.011,0.015,4,3
KMeans,0.14,0.073,0.939,0.981,0.941,0.984,4,3
KMeans,1.226,0.439,0.939,0.981,0.19,0.059,4,3
KMeans,0.329,0.03,0.523,0.941,0.024,0.031,4,3
KMeans,0.112,0.061,0.949,0.981,0.952,0.985,4,3
KMeans,0.979,0.449,0.949,0.981,0.238,0.088,4,3
KMeans,0.22,0.02,0.553,0.951,0.027,0.032,4,3
KMeans,1.86,0.937,0.949,0.981,0.049,0.93,4,3
KMeans,0.936,0.42,0.949,0.981,0.19,0.07,4,3
specteral,0.544,0.054,0.468,0.978,0.009,0.011,4,3
specteral,0.16,0.086,0.92,0.981,0.925,0.986,4,3
specteral,1.721,0.473,0.92,0.981,0.333,0.079,4,3
specteral,0.399,0.036,0.447,0.964,0.014,0.02,4,3
specteral,0.18,0.096,0.917,0.981,0.918,0.982,4,3
specteral,1.807,0.51,0.917,0.981,0.143,0.033,4,3
specteral,0.619,0.073,0.477,0.969,0.003,0.011,4,3
specteral,1.804,0.911,0.921,0.981,0.076,0.943,4,3
specteral,1.656,0.435,0.921,0.981,0.238,0.057,4,3
affinity,0.7,0.072,0.656,0.897,0.093,0.098,4,3
affinity,0.086,0.049,0.969,0.981,0.969,0.981,4,3
affinity,0.594,0.408,0.969,0.981,0.048,0.029,4,3
affinity,0.554,0.056,0.58,0.936,0.017,0.022,4,3
affinity,0.094,0.051,0.959,0.981,0.962,0.985,4,3
affinity,0.698,0.442,0.959,0.981,0.238,0.109,4,3
affinity,0.554,0.054,0.551,0.942,0.017,0.024,4,3
affinity,1.879,0.951,0.959,0.981,0.037,0.87,4,3
affinity,0.698,0.437,0.959,0.981,0.286,0.13,4,3
KMeans,0.588,0.122,0.53,0.965,0.001,0.011,5,3
KMeans,0.147,0.076,0.935,0.98,0.938,0.984,5,3
KMeans,1.245,0.378,0.935,0.98,0.231,0.069,5,3
KMeans,0.576,0.115,0.56,0.94,0.011,0.02,5,3
KMeans,0.126,0.067,0.945,0.98,0.948,0.983,5,3
KMeans,1.103,0.365,0.945,0.98,0.192,0.068,5,3
KMeans,0.546,0.109,0.519,0.972,0.012,0.021,5,3
KMeans,1.829,0.928,0.934,0.98,0.06,0.898,5,3
KMeans,1.316,0.412,0.934,0.98,0.346,0.102,5,3
specteral,0.64,0.132,0.506,0.974,0.003,0.011,5,3
specteral,0.146,0.078,0.931,0.98,0.935,0.985,5,3
specteral,1.382,0.423,0.931,0.98,0.269,0.076,5,3
specteral,0.66,0.135,0.484,0.956,0.002,0.01,5,3
specteral,0.161,0.089,0.925,0.98,0.927,0.982,5,3
specteral,1.605,0.414,0.925,0.98,0.154,0.04,5,3
specteral,0.661,0.137,0.512,0.963,0.001,0.01,5,3
specteral,1.809,0.909,0.924,0.98,0.075,0.97,5,3
specteral,1.583,0.394,0.924,0.98,0.115,0.03,5,3
affinity,0.169,0.034,0.617,0.942,0.038,0.045,5,3
affinity,0.086,0.047,0.966,0.98,0.969,0.983,5,3
affinity,0.562,0.35,0.966,0.98,0.154,0.089,5,3
affinity,0.647,0.134,0.528,0.951,0.003,0.017,5,3
affinity,0.11,0.058,0.956,0.98,0.958,0.983,5,3
affinity,0.821,0.476,0.956,0.98,0.154,0.068,5,3
affinity,0.647,0.134,0.591,0.954,0.003,0.018,5,3
affinity,1.877,0.946,0.958,0.98,0.039,0.911,5,3
affinity,0.727,0.376,0.958,0.98,0.192,0.089,5,3
KMeans,0.81,0.06,0.563,0.941,0.004,0.015,7,3
KMeans,0.163,0.086,0.927,0.976,0.931,0.98,7,3
KMeans,1.165,0.377,0.927,0.976,0.227,0.075,7,3
KMeans,0.463,0.024,0.509,0.939,0.017,0.029,7,3
KMeans,0.157,0.086,0.927,0.976,0.931,0.98,7,3
KMeans,1.188,0.398,0.927,0.976,0.227,0.075,7,3
KMeans,0.514,0.035,0.611,0.94,0.015,0.021,7,3
KMeans,1.826,0.917,0.937,0.976,0.062,0.966,7,3
KMeans,0.994,0.381,0.937,0.976,0.091,0.034,7,3
specteral,0.518,0.037,0.504,0.973,0.009,0.012,7,3
specteral,0.196,0.107,0.902,0.976,0.908,0.982,7,3
specteral,1.685,0.416,0.902,0.976,0.318,0.078,7,3
specteral,0.518,0.037,0.476,0.97,0.009,0.012,7,3
specteral,0.211,0.115,0.896,0.976,0.9,0.981,7,3
specteral,1.821,0.383,0.896,0.976,0.273,0.062,7,3
specteral,0.518,0.037,0.462,0.97,0.008,0.011,7,3
specteral,1.724,0.877,0.886,0.976,0.109,0.933,7,3
specteral,2.034,0.423,0.886,0.976,0.318,0.067,7,3
affinity,0.042,0.002,0.815,0.899,0.404,0.451,7,3
affinity,0.065,0.037,0.974,0.976,0.98,0.982,7,3
affinity,0.318,0.259,0.974,0.976,0.273,0.25,7,3
affinity,0.61,0.06,0.608,0.929,0.003,0.023,7,3
affinity,0.118,0.061,0.952,0.976,0.957,0.981,7,3
affinity,0.646,0.397,0.952,0.976,0.227,0.114,7,3
affinity,0.538,0.039,0.648,0.905,0.019,0.026,7,3
affinity,1.867,0.942,0.958,0.976,0.039,0.897,7,3
affinity,0.567,0.352,0.958,0.976,0.182,0.103,7,3
KMeans,0.399,0.026,0.484,0.959,0.001,0.017,8,3
KMeans,0.143,0.078,0.935,0.98,0.937,0.982,8,3
KMeans,1.196,0.424,0.935,0.98,0.167,0.051,8,3
KMeans,0.178,0.01,0.497,0.934,0.043,0.047,8,3
KMeans,0.134,0.074,0.941,0.98,0.942,0.981,8,3
KMeans,1.172,0.448,0.941,0.98,0.111,0.037,8,3
KMeans,0.343,0.006,0.537,0.956,0.03,0.045,8,3
KMeans,1.849,0.931,0.944,0.98,0.054,0.941,8,3
KMeans,0.994,0.418,0.944,0.98,0.167,0.059,8,3
specteral,0.264,0.011,0.303,0.976,0.01,0.013,8,3
specteral,0.237,0.129,0.888,0.98,0.887,0.979,8,3
specteral,2.466,0.553,0.888,0.98,0.056,0.01,8,3
specteral,0.165,0.001,0.367,0.968,0.03,0.038,8,3
specteral,0.204,0.11,0.899,0.98,0.903,0.984,8,3
specteral,2.168,0.516,0.899,0.98,0.278,0.054,8,3
specteral,0.126,0.003,0.434,0.977,0.017,0.02,8,3
specteral,1.735,0.883,0.887,0.98,0.107,0.932,8,3
specteral,2.5,0.439,0.887,0.98,0.389,0.068,8,3
affinity,0.723,0.037,0.709,0.886,0.055,0.072,8,3
affinity,0.086,0.046,0.969,0.98,0.971,0.982,8,3
affinity,0.536,0.352,0.969,0.98,0.111,0.071,8,3
affinity,0.381,0.019,0.573,0.956,0.007,0.026,8,3
affinity,0.116,0.062,0.953,0.98,0.954,0.982,8,3
affinity,0.805,0.381,0.953,0.98,0.111,0.047,8,3
affinity,0.371,0.019,0.518,0.947,0.005,0.022,8,3
affinity,1.862,0.938,0.951,0.98,0.047,0.933,8,3
affinity,0.821,0.438,0.951,0.98,0.167,0.067,8,3
KMeans,0.354,0.018,0.531,0.93,0.015,0.019,10,3
KMeans,0.186,0.098,0.916,0.975,0.92,0.979,10,3
KMeans,1.299,0.39,0.916,0.975,0.222,0.065,10,3
KMeans,0.215,0.01,0.528,0.919,0.021,0.032,10,3
KMeans,0.177,0.093,0.921,0.975,0.924,0.979,10,3
KMeans,1.265,0.435,0.921,0.975,0.222,0.069,10,3
KMeans,0.293,0.014,0.572,0.936,0.019,0.024,10,3
KMeans,1.808,0.915,0.929,0.975,0.067,0.923,10,3
KMeans,1.106,0.375,0.929,0.975,0.222,0.077,10,3
specteral,0.745,0.041,0.532,0.969,0.004,0.011,10,3
specteral,0.17,0.098,0.916,0.975,0.92,0.979,10,3
specteral,1.29,0.417,0.916,0.975,0.222,0.065,10,3
specteral,0.273,0.013,0.439,0.965,0.014,0.019,10,3
specteral,0.206,0.114,0.898,0.975,0.902,0.98,10,3
specteral,1.669,0.415,0.898,0.975,0.259,0.062,10,3
specteral,0.234,0.011,0.46,0.958,0.016,0.019,10,3
specteral,1.768,0.893,0.909,0.975,0.089,0.95,10,3
specteral,1.45,0.436,0.909,0.975,0.185,0.05,10,3
affinity,0.74,0.05,0.746,0.882,0.033,0.045,10,3
affinity,0.099,0.053,0.966,0.975,0.968,0.977,10,3
affinity,0.449,0.34,0.966,0.975,0.111,0.081,10,3
affinity,0.625,0.058,0.601,0.911,0.005,0.021,10,3
affinity,0.104,0.057,0.957,0.975,0.962,0.98,10,3
affinity,0.517,0.365,0.957,0.975,0.222,0.128,10,3
affinity,0.328,0.016,0.69,0.944,0.031,0.039,10,3
affinity,1.861,0.943,0.955,0.975,0.039,0.857,10,3
affinity,0.508,0.308,0.955,0.975,0.259,0.143,10,3
